Date,Product,Category,Region,Salesperson,CustomerSegment,Quantity,SalesAmount,Profit,Target
2024-10-18,Keyboard,Accessories,East,Karan,Home Office,9,12618,2243.6291032252993,13357.429071451746
2024-04-30,Headphones,Accessories,East,Rahul,Consumer,6,5058,1408.8172348601065,5238.890196975095
2023-10-02,Keyboard,Accessories,North,Sneha,Consumer,5,3240,348.47042391009865,3167.3147657011314
2023-08-25,Printer,Accessories,West,Arun,Home Office,1,760,77.02843299992902,715.75388387631
2024-05-09,Laptop,Electronics,West,Meena,Consumer,7,6083,1339.1373733290013,6435.08431459892
2024-08-11,Keyboard,Accessories,West,Arun,Consumer,8,856,227.43822805971723,817.419880559813
2024-02-20,Keyboard,Accessories,East,Rahul,Corporate,8,2192,599.7839842068558,2065.3728218533784
2023-08-05,Tablet,Electronics,North,Meena,Home Office,4,5052,928.8914091556196,5142.353911341155
2024-11-21,Mouse,Accessories,South,Meena,Corporate,6,6426,1592.9226043609694,6044.261709018414
2023-11-28,Mouse,Accessories,South,Karan,Corporate,2,2330,626.8155270930977,2545.5217649481174
2024-08-18,Mouse,Accessories,East,Rahul,Consumer,1,1121,129.33856633528123,1187.9196526038531
2023-09-11,Printer,Accessories,North,Priya,Consumer,4,4456,500.0281055986943,4521.207631257947
2023-02-20,Laptop,Electronics,South,Karan,Home Office,10,11210,2671.100981209213,10968.853662426207
2023-12-27,Phone,Electronics,East,Karan,Consumer,5,585,87.26361133771108,605.9368116124638
2024-06-23,Mouse,Accessories,South,Karan,Corporate,3,1416,336.96946056586916,1331.163002173123
2023-04-13,Printer,Accessories,South,Rahul,Home Office,5,7400,1587.2270736345906,7634.9537908985785
2024-09-18,Printer,Accessories,North,Sneha,Consumer,2,1872,224.55183332547534,1762.1289958169953
2023-01-27,Keyboard,Accessories,West,Rahul,Consumer,9,7857,2093.3248452136486,8492.563812733993
2024-12-05,Mouse,Accessories,South,Sneha,Home Office,5,5255,1298.2691117257025,5752.83363615869
2023-04-26,Mouse,Accessories,West,Arun,Consumer,10,8960,1079.2238893738056,9741.740389142728
2024-04-18,Phone,Electronics,North,Sneha,Corporate,7,7434,1273.2424546294933,6751.328826686048
2023-08-19,Laptop,Electronics,South,Arun,Corporate,1,470,101.35150331727871,445.7321121982694
2023-05-03,Tablet,Electronics,North,Rahul,Home Office,8,6944,1301.9195090571272,7439.053899218183
2024-01-21,Laptop,Electronics,North,Karan,Corporate,10,10270,1947.964312136897,10526.555812104683
2023-11-16,Tablet,Electronics,South,Rahul,Corporate,6,6786,1552.7839247245886,6232.550234136955
2024-06-10,Mouse,Accessories,East,Arun,Consumer,5,1830,537.409252023141,2000.2192819934157
2023-12-25,Laptop,Electronics,East,Priya,Corporate,3,435,73.3338211879789,466.8199656274826
2023-02-10,Printer,Accessories,North,Meena,Consumer,2,1600,243.14196137600473,1676.1563815882705
2024-08-10,Printer,Accessories,East,Sneha,Home Office,1,1122,146.50492778733872,1150.377526808497
2023-07-20,Monitor,Electronics,West,Karan,Corporate,9,5094,559.880977950062,4806.426776318081
2023-12-17,Phone,Electronics,West,Meena,Home Office,3,2814,640.8903353183173,2913.0680415122856
2023-11-20,Tablet,Electronics,East,Sneha,Corporate,5,1620,461.2489299310961,1463.1748746167832
2024-06-26,Headphones,Accessories,North,Rahul,Home Office,7,3010,482.10140726851023,2760.166337167638
2023-12-17,Mouse,Accessories,South,Sneha,Home Office,4,2056,386.7927265073549,2104.7932236464653
2023-08-25,Printer,Accessories,South,Meena,Consumer,8,4056,923.9422566896982,4000.677378613483
2024-06-22,Mouse,Accessories,West,Arun,Consumer,10,2190,575.1454400202709,2005.7366649240935
2023-11-25,Monitor,Electronics,North,Rahul,Corporate,2,2028,515.2405913618732,1985.3343678725803
2024-12-09,Laptop,Electronics,West,Rahul,Corporate,10,1810,325.0746153582137,1966.6008357529167
2024-10-29,Monitor,Electronics,East,Priya,Corporate,1,206,21.616895304476586,200.1136203815601
2024-09-06,Monitor,Electronics,West,Rahul,Home Office,4,5924,1284.1070562098748,5581.08135328377
2023-09-18,Tablet,Electronics,South,Meena,Corporate,6,7806,1737.3389242286146,7671.552148400222
2023-05-22,Mouse,Accessories,South,Rahul,Consumer,9,10107,1418.114973347707,9903.507646868617
2024-08-07,Headphones,Accessories,South,Rahul,Consumer,1,277,65.0722243005894,265.3553567470833
2024-08-09,Monitor,Electronics,North,Meena,Home Office,6,2760,487.69868445445087,2600.8006932007424
2023-07-15,Headphones,Accessories,West,Meena,Home Office,2,228,39.09742770262219,212.52879935304765
2023-11-25,Monitor,Electronics,North,Rahul,Consumer,8,3192,492.1963109640419,3493.610307092463
2024-10-10,Headphones,Accessories,West,Karan,Home Office,2,1202,297.4721179936021,1162.433060482741
2024-09-16,Headphones,Accessories,East,Sneha,Home Office,10,9930,2902.0586932717674,10915.605092982412
2023-05-07,Tablet,Electronics,South,Arun,Consumer,4,3704,616.8133101919682,3377.1382711461697
2024-05-09,Printer,Accessories,North,Karan,Home Office,8,5264,602.7631747412727,5307.034912650055
2024-04-04,Monitor,Electronics,South,Sneha,Consumer,10,6710,1522.4737625750827,6273.681672630724
2024-01-19,Phone,Electronics,South,Meena,Home Office,1,1144,324.41126307708413,1208.9342514845332
2023-05-10,Laptop,Electronics,North,Arun,Home Office,6,1710,392.8735371904319,1577.4900305723781
2023-11-10,Phone,Electronics,East,Arun,Home Office,9,3870,1112.5724545275414,3812.9188707531825
2023-02-20,Keyboard,Accessories,South,Arun,Consumer,2,2754,512.3126931506768,2579.986356511545
2023-01-17,Tablet,Electronics,North,Meena,Corporate,6,1242,344.9384179326338,1317.180515924599
2023-04-01,Laptop,Electronics,West,Rahul,Corporate,8,5584,1108.594280376013,5671.659864162531
2024-02-13,Monitor,Electronics,West,Meena,Consumer,7,7364,827.9437796881986,7684.522530043822
2023-09-23,Phone,Electronics,South,Rahul,Corporate,1,921,246.70643102843107,953.2968068697978
2023-11-15,Laptop,Electronics,South,Meena,Corporate,8,11440,1177.8279702866405,11726.577051434097
2023-01-30,Printer,Accessories,North,Rahul,Home Office,5,305,76.34823452141738,324.75940526180597
2024-12-02,Mouse,Accessories,West,Meena,Consumer,3,1260,270.0999002220335,1296.1502922489963
2024-05-15,Printer,Accessories,East,Meena,Home Office,3,1545,297.7490406834895,1568.1434741492487
2024-07-23,Printer,Accessories,East,Rahul,Consumer,1,1307,161.38673740686255,1376.8505953430977
2024-09-18,Headphones,Accessories,West,Priya,Corporate,6,5358,839.8490500123222,4957.133545412075
2023-02-22,Mouse,Accessories,East,Meena,Corporate,1,1311,348.01297890696094,1432.1095682541159
2023-06-03,Monitor,Electronics,West,Arun,Corporate,3,3273,467.8106580819219,3566.9648785669438
2023-09-13,Phone,Electronics,South,Karan,Home Office,7,8939,2252.9571647404086,8425.851209936398
2024-01-28,Headphones,Accessories,South,Priya,Consumer,10,8690,1836.5041609637447,9494.751467801796
2023-06-11,Keyboard,Accessories,North,Arun,Corporate,6,5442,783.9552677402711,5663.00536826239
2023-08-10,Headphones,Accessories,West,Arun,Corporate,9,5940,1119.6286845944692,5796.214725377524
2023-12-14,Laptop,Electronics,South,Arun,Corporate,10,9700,1742.8182310648765,8875.545768888633
2023-03-04,Headphones,Accessories,West,Priya,Home Office,9,1836,225.27201433926808,1714.1245049333236
2023-07-15,Phone,Electronics,East,Rahul,Consumer,7,7826,1240.0501577638818,7721.053406586677
2024-12-09,Keyboard,Accessories,South,Arun,Home Office,10,7100,1537.569228266186,6864.382333505624
2023-08-09,Headphones,Accessories,West,Karan,Corporate,1,1299,267.3845917954805,1367.9164882467364
2024-03-18,Tablet,Electronics,South,Priya,Home Office,7,4732,788.1006075852308,4614.52611900866
2023-07-24,Keyboard,Accessories,South,Priya,Consumer,7,10395,2253.5673436697216,10222.511146306259
2024-03-19,Headphones,Accessories,East,Rahul,Consumer,2,1940,248.40026672535816,1910.9072856266398
2023-03-08,Monitor,Electronics,West,Meena,Home Office,7,952,225.78568338515984,1034.2810159461378
2024-08-29,Mouse,Accessories,South,Meena,Home Office,10,10190,2859.3504351807596,9668.736961908819
2023-05-05,Printer,Accessories,East,Priya,Consumer,1,779,163.1272177275987,834.5947434205644
2024-10-04,Headphones,Accessories,South,Priya,Consumer,4,4860,582.6124831366782,4495.590257893855
2023-05-26,Tablet,Electronics,North,Meena,Consumer,2,524,105.39580908510679,563.4647466966533
2023-06-10,Printer,Accessories,South,Rahul,Corporate,4,2952,746.2241749860787,3078.736711782161
2024-09-27,Printer,Accessories,East,Arun,Corporate,2,1848,426.31506319734245,1827.495958884819
2023-02-20,Keyboard,Accessories,East,Arun,Consumer,3,1626,170.3059363616252,1656.3343121334099
2024-06-11,Mouse,Accessories,East,Arun,Consumer,1,627,107.31302151700245,649.1253976510619
2023-11-30,Headphones,Accessories,North,Rahul,Corporate,3,399,102.10316257890184,408.50844877446445
2024-02-02,Printer,Accessories,East,Rahul,Home Office,7,784,168.78832197465255,841.4759515530917
2023-07-05,Laptop,Electronics,West,Meena,Consumer,4,5104,1486.2162340493935,5571.40815929531
2023-03-13,Phone,Electronics,West,Arun,Corporate,3,1284,161.16600165473247,1342.918908415109
2024-05-08,Monitor,Electronics,North,Rahul,Consumer,6,414,72.54377253705039,433.4288172588599
2024-06-08,Keyboard,Accessories,West,Rahul,Consumer,5,7495,940.470322843631,6851.489378543366
2023-07-13,Printer,Accessories,East,Rahul,Home Office,8,11304,1487.708942527655,10243.328169293405
2024-05-03,Printer,Accessories,North,Priya,Corporate,4,4880,915.7772676818051,5153.673663008099
2023-08-07,Phone,Electronics,East,Priya,Corporate,8,10072,1916.3689530227084,10901.897056907397
2024-09-05,Tablet,Electronics,South,Rahul,Corporate,2,254,70.71731488729853,241.4290847042673
2023-10-17,Headphones,Accessories,North,Priya,Home Office,1,854,182.17420942784707,811.5852831489279
2023-12-16,Phone,Electronics,South,Rahul,Home Office,5,4290,823.8499366185918,4277.801487312437
2024-11-19,Laptop,Electronics,West,Meena,Consumer,1,960,134.4067298238649,942.8572352660749
2023-02-02,Keyboard,Accessories,South,Meena,Consumer,10,5570,1017.4376958104103,5312.545592238111
2023-05-21,Laptop,Electronics,North,Priya,Consumer,10,740,215.13633863754518,708.1956609713945
2024-01-04,Tablet,Electronics,East,Arun,Consumer,1,1045,218.3022242983785,1103.7639400616372
2023-03-15,Phone,Electronics,North,Rahul,Consumer,8,4824,1366.313862288006,4946.710166057548
2023-12-10,Tablet,Electronics,North,Arun,Home Office,10,3210,549.8125753423444,3148.357680708955
2024-01-20,Monitor,Electronics,North,Karan,Corporate,3,405,65.78755810058344,396.77558689505923
2023-02-03,Keyboard,Accessories,South,Karan,Consumer,8,6832,1271.5768161430485,6849.133606273688
2023-12-14,Phone,Electronics,West,Sneha,Consumer,2,1148,276.04136127669886,1177.882418282735
2024-10-29,Headphones,Accessories,South,Rahul,Corporate,8,2592,380.1597598498448,2347.95632116696
2023-08-03,Monitor,Electronics,East,Arun,Corporate,6,8874,1343.5020929506393,8622.726898641522
2023-01-16,Phone,Electronics,South,Karan,Home Office,6,4086,884.2285319644532,4293.703936349996
2023-10-09,Tablet,Electronics,West,Sneha,Corporate,1,1057,223.02361664793742,1136.669692180312
2023-05-18,Laptop,Electronics,East,Sneha,Corporate,4,2636,537.3441406882471,2518.5316932133355
2024-10-13,Mouse,Accessories,North,Priya,Corporate,3,2742,356.5998330662441,2799.282726306859
2024-08-02,Tablet,Electronics,East,Meena,Consumer,10,6760,758.2175903360242,7376.370232323408
2023-03-15,Printer,Accessories,West,Meena,Consumer,5,595,125.8875019133633,613.8570000937906
2023-07-06,Mouse,Accessories,North,Priya,Consumer,5,5900,979.2153658976099,6267.661578881444
2024-02-02,Mouse,Accessories,North,Priya,Home Office,1,899,210.73143549392054,945.0767888687726
2023-01-08,Printer,Accessories,South,Rahul,Home Office,5,1150,320.52543468818345,1094.034888474036
2023-08-24,Headphones,Accessories,East,Priya,Consumer,1,943,113.79320597022138,965.6112883379703
2024-02-29,Printer,Accessories,South,Arun,Consumer,4,3896,415.08191816999374,4258.482092018555
2023-03-06,Laptop,Electronics,North,Sneha,Corporate,5,1540,361.64380856147585,1522.210765417813
2023-11-08,Tablet,Electronics,East,Arun,Home Office,7,10395,1974.4385812192172,10911.98973323741
2024-04-21,Phone,Electronics,South,Meena,Consumer,7,805,154.17562132183338,737.7912282209504
2023-08-05,Mouse,Accessories,North,Meena,Consumer,4,3588,724.9477280217592,3383.967266869527
2024-09-11,Headphones,Accessories,North,Arun,Corporate,7,7168,1624.1918402252563,7874.316055489809
2023-08-31,Headphones,Accessories,East,Karan,Corporate,1,1018,206.95847381758452,1099.5303558017129
2023-11-03,Tablet,Electronics,North,Sneha,Corporate,2,2834,345.11955906230816,2753.261277846572
2024-09-04,Phone,Electronics,South,Priya,Corporate,10,9650,1615.211226665188,10463.83065473675
2024-12-30,Mouse,Accessories,East,Meena,Consumer,1,867,110.18420870847422,826.4313126463669
2023-10-25,Keyboard,Accessories,South,Priya,Home Office,10,14180,3537.708967519992,12984.924269529982
2023-05-05,Laptop,Electronics,West,Sneha,Home Office,4,3532,835.3673693336169,3451.5713273150773
2023-02-07,Phone,Electronics,South,Sneha,Consumer,6,1362,263.66771762944944,1232.8613505750213
2023-01-01,Phone,Electronics,South,Priya,Consumer,6,1710,325.3080507711164,1808.729213441663
2023-12-03,Tablet,Electronics,West,Karan,Corporate,6,5532,553.6051095354144,5030.096610551548
2024-09-18,Keyboard,Accessories,East,Rahul,Consumer,8,1744,314.95074856139064,1574.814534447329
2023-12-11,Headphones,Accessories,South,Rahul,Consumer,9,6912,756.7092442859506,7048.090083754756
2024-01-09,Tablet,Electronics,West,Priya,Corporate,10,14850,3290.851302629059,15637.578154624374
2023-02-17,Monitor,Electronics,West,Priya,Corporate,8,8360,1109.682236127858,9068.237960782284
2023-02-05,Monitor,Electronics,West,Arun,Corporate,5,450,91.10382122910482,416.40906914868896
2024-04-22,Headphones,Accessories,South,Priya,Consumer,7,2569,712.38363865165,2561.617337679518
2023-07-12,Phone,Electronics,West,Priya,Home Office,9,2763,804.69540396645,2578.8080692619865
2024-09-12,Laptop,Electronics,West,Meena,Corporate,1,1345,343.6930165140172,1249.9081277454643
2023-02-13,Monitor,Electronics,South,Sneha,Corporate,8,512,141.27089927302472,555.105640571678
2023-01-01,Printer,Accessories,South,Meena,Consumer,7,9366,1085.7169915758998,9911.988584028295
2023-01-08,Mouse,Accessories,West,Priya,Consumer,4,3240,449.07494833835364,2918.258854338034
2023-02-18,Phone,Electronics,South,Sneha,Corporate,10,3910,1171.148854825334,4236.511275073331
2024-06-03,Headphones,Accessories,East,Arun,Corporate,7,9296,2200.9308667356886,9722.359641469839
2024-01-15,Phone,Electronics,East,Sneha,Consumer,8,10776,2710.9587399281727,9930.846404349511
2024-12-15,Laptop,Electronics,South,Priya,Consumer,6,4806,1006.1302152717825,4586.233718734026
2024-08-16,Phone,Electronics,East,Sneha,Home Office,9,1683,424.06756750282096,1787.3410312733633
2024-03-03,Mouse,Accessories,East,Karan,Home Office,1,336,96.64085215395863,325.7705737540607
2024-07-16,Printer,Accessories,South,Meena,Home Office,6,4752,1078.3477857378512,4394.816823587789
2024-02-05,Keyboard,Accessories,West,Meena,Corporate,3,1965,582.6688903031201,1879.5767239697545
2023-03-03,Tablet,Electronics,West,Priya,Consumer,8,6944,1300.3954690612022,7169.851699864516
2024-05-22,Mouse,Accessories,East,Priya,Home Office,9,12339,2045.5017772903857,11549.292434120905
2024-02-18,Mouse,Accessories,East,Rahul,Home Office,3,4497,1212.020538789689,4064.2492838901517
2023-09-01,Tablet,Electronics,North,Meena,Corporate,2,2628,394.2693700196551,2466.9358551522882
2024-03-23,Phone,Electronics,West,Sneha,Home Office,5,2960,831.4146480954059,2965.994827763884
2023-03-30,Keyboard,Accessories,East,Priya,Home Office,10,13940,2764.115416392497,13493.727051742615
2023-07-08,Headphones,Accessories,West,Sneha,Home Office,9,2070,543.2754831854804,2275.3087982303473
2023-11-23,Phone,Electronics,North,Rahul,Corporate,10,11030,1662.6276482257067,10989.834402504677
2023-03-10,Headphones,Accessories,North,Rahul,Corporate,1,204,43.9804870210158,200.98176770010318
2024-02-11,Mouse,Accessories,North,Rahul,Corporate,7,1743,431.3164291766484,1872.2572205129838
2024-06-09,Printer,Accessories,North,Karan,Corporate,9,11232,2216.3194404474098,11802.623593688517
2023-07-29,Printer,Accessories,East,Karan,Corporate,1,1482,304.1392788110966,1539.4705569129767
2023-01-12,Headphones,Accessories,South,Rahul,Corporate,1,1000,126.83039601519,1087.6243944845535
2023-05-16,Printer,Accessories,South,Arun,Home Office,5,5735,1046.2359491473587,5537.3304874986825
2023-09-29,Printer,Accessories,West,Rahul,Consumer,10,12680,2934.2307652985337,11604.304315042762
2023-10-05,Headphones,Accessories,East,Rahul,Consumer,10,6950,1677.8269605657106,7347.130932599891
2023-01-07,Mouse,Accessories,North,Karan,Corporate,3,3756,1007.0807033507822,3699.229000772904
2023-03-26,Tablet,Electronics,West,Priya,Corporate,5,4135,1019.1311381017568,4067.2839700648938
2024-03-03,Mouse,Accessories,South,Karan,Home Office,4,5084,1043.736158624793,4877.058968612037
2024-04-09,Tablet,Electronics,South,Arun,Home Office,1,1171,296.01382688019936,1142.8695723911483
2024-11-30,Phone,Electronics,North,Priya,Corporate,3,3180,654.1558286080963,3010.8493458229636
2023-11-06,Tablet,Electronics,North,Arun,Corporate,7,6951,1928.4235453884583,7048.865898477961
2024-05-27,Keyboard,Accessories,North,Rahul,Consumer,1,931,93.67511884647674,984.1155259980776
2024-10-01,Headphones,Accessories,South,Priya,Consumer,8,6912,1162.002178705972,7310.927713369001
2023-07-19,Laptop,Electronics,North,Meena,Consumer,3,1458,308.4092622997536,1383.4887541651372
2024-01-23,Mouse,Accessories,North,Arun,Consumer,10,11190,2484.772541012159,10209.191953961976
2024-09-23,Keyboard,Accessories,South,Arun,Consumer,5,1440,177.59654416368238,1520.0745626379992
2023-12-10,Phone,Electronics,West,Arun,Consumer,10,11350,1199.1974461783373,10624.592193043167
2023-12-31,Printer,Accessories,East,Arun,Home Office,1,543,71.86622299094927,497.0734427511796
2024-07-23,Monitor,Electronics,North,Priya,Home Office,5,3565,704.3440143490584,3748.3947688491803
2023-11-23,Keyboard,Accessories,East,Priya,Consumer,7,6195,786.3881343595036,6109.871959481529
2023-10-30,Laptop,Electronics,East,Rahul,Corporate,1,405,116.643837022533,415.39242646696596
